invoice_id,invoice_number,customer_id,invoice_date,due_date,subtotal_amount,discount_code,discount_amount,tax_amount,total_amount,payment_status,payment_method,payment_date,currency,region,store_id,channel,created_by
INV-1011178,NUM-2011178,1994,2024-07-02,2024-08-16,33744.46,,0.0,6074.0,39818.46,PAID,IMPS,2024-07-22,INR,INDIA NORTH,5022,MOBILE_APP,etl_user
INV-1011179,NUM-2011179,1528,2025-01-12,2025-01-27,115913.67,,0.0,20864.46,136778.13,PAID,CREDIT_CARD,2025-02-12,INR,INDIA WEST,5053,B2B,etl_user
INV-1011180,NUM-2011180,2216,2024-05-19,2024-07-18,158254.19,,0.0,28485.75,186739.94,PAID,CREDIT_CARD,2024-06-03,INR,INDIA CENTRAL,5071,ONLINE,etl_user
INV-1011181,NUM-2011181,1257,2024-06-08,2024-08-07,169011.04,,0.0,30421.99,199433.03,PENDING,DEMAND_DRAFT,,INR,INDIA CENTRAL,5191,PHONE,etl_user
INV-1011182,NUM-2011182,2074,2024-09-04,2024-09-19,34458.54,,0.0,6202.54,40661.08,PAID,CASH,2024-09-29,INR,INDIA NORTH,5120,MOBILE_APP,etl_user
INV-1011183,NUM-2011183,1370,2026-02-23,2026-03-10,80507.03,,0.0,14491.27,94998.3,PAID,CREDIT_CARD,2026-04-04,INR,INDIA WEST,5113,ONLINE,etl_user
INV-1011184,NUM-2011184,1062,2026-01-21,2026-03-22,26607.28,FLASH555,1955.27,4437.36,29089.37,PENDING,CASH,,INR,INDIA NORTH,5156,PHONE,etl_user
INV-1011185,NUM-2011185,2110,2025-10-06,2025-12-05,154055.47,REPUBLIC428,14081.98,25195.23,165168.72,PENDING,IMPS,,INR,INDIA SOUTH,5049,B2B,etl_user
INV-1011186,NUM-2011186,2105,2024-07-19,2024-09-02,29736.38,,0.0,5352.55,35088.93,PAID,CASH,2024-08-27,INR,INDIA NORTH,5163,PHONE,etl_user
INV-1011187,NUM-2011187,2271,2024-03-16,2024-05-15,240435.14,FREEDOM293,54056.75,33548.11,219926.5,PAID,CASH,2024-04-19,INR,INDIA NORTH,5095,PHONE,etl_user
INV-1011188,NUM-2011188,2355,2025-06-28,2025-07-13,127297.72,,0.0,22913.59,150211.31,OVERDUE,CREDIT_CARD,,INR,INDIA NORTH,5152,ONLINE,etl_user
INV-1011189,NUM-2011189,1239,2025-03-01,2025-04-15,204793.57,,0.0,36862.84,241656.41,PAID,IMPS,2025-03-30,INR,INDIA SOUTH,5081,PHONE,etl_user
INV-1011190,NUM-2011190,1385,2025-09-02,2025-10-02,81067.12,,0.0,14592.08,95659.2,PAID,DEMAND_DRAFT,2025-09-06,INR,INDIA NORTH,5172,ONLINE,etl_user
INV-1011191,NUM-2011191,1554,2025-08-31,2025-10-15,100635.12,EOSS925,22607.76,14044.92,92072.28,OVERDUE,IMPS,,INR,INDIA NORTH,5187,MOBILE_APP,etl_user
INV-1011192,NUM-2011192,1264,2024-08-15,2024-08-30,247506.87,,0.0,44551.24,292058.11,PAID,DEMAND_DRAFT,2024-09-16,INR,INDIA WEST,5079,MOBILE_APP,etl_user
INV-1011193,NUM-2011193,1697,2025-03-05,2025-04-04,74623.53,,0.0,13432.24,88055.77,PAID,CASH,2025-03-29,INR,INDIA SOUTH,5086,B2B,etl_user
INV-1011194,NUM-2011194,1655,2024-03-22,2024-04-06,94346.95,,0.0,16982.45,111329.4,PAID,RTGS,2024-04-04,INR,INDIA NORTH,5177,MOBILE_APP,etl_user
INV-1011195,NUM-2011195,1057,2025-03-07,2025-03-22,101189.57,,0.0,18214.12,119403.69,PAID,UPI,2025-03-19,INR,INDIA EXPORTS,5150,PHONE,etl_user
INV-1011196,NUM-2011196,2360,2025-08-12,2025-09-26,215753.77,REPUBLIC633,35446.72,32455.27,212762.32,PAID,UPI,2025-09-06,INR,INDIA NORTH,5168,MOBILE_APP,etl_user
INV-1011197,NUM-2011197,1670,2025-05-15,2025-07-14,183024.0,,0.0,32944.32,215968.32,CANCELLED,DEMAND_DRAFT,,INR,INDIA WEST,5121,B2B,etl_user
INV-1011198,NUM-2011198,1115,2025-05-17,2025-07-01,78766.76,,0.0,14178.02,92944.78,PENDING,UPI,,INR,INDIA NORTH EAST,5176,ONLINE,etl_user
INV-1011199,NUM-2011199,2219,2024-11-24,2024-12-09,212743.97,,0.0,38293.91,251037.88,OVERDUE,CHEQUE,,INR,INDIA SOUTH,5193,IN_STORE,etl_user
INV-1011200,NUM-2011200,1223,2025-07-11,2025-08-25,92484.33,PRIME666,7249.8,15342.22,100576.75,PAID,IMPS,2025-07-22,INR,INDIA CENTRAL,5026,IN_STORE,etl_user
INV-1011201,NUM-2011201,2505,2026-03-22,2026-05-06,119599.01,,0.0,21527.82,141126.83,PAID,CREDIT_CARD,2026-03-28,INR,INDIA WEST,5037,IN_STORE,etl_user
INV-1011202,NUM-2011202,1575,2025-12-06,2026-02-04,122550.01,,0.0,22059.0,144609.01,PENDING,IMPS,,INR,INDIA NORTH EAST,5166,B2B,etl_user
INV-1011203,NUM-2011203,2489,2025-12-21,2026-02-19,106126.51,,0.0,19102.77,125229.28,CANCELLED,CHEQUE,,INR,INDIA EAST,5108,PHONE,etl_user
INV-1011204,NUM-2011204,2242,2024-12-21,2025-01-20,161867.12,,0.0,29136.08,191003.2,PAID,CHEQUE,2024-12-31,INR,INDIA NORTH EAST,5087,PHONE,etl_user
INV-1011205,NUM-2011205,2055,2026-04-19,2026-06-03,69165.52,EOSS204,3652.76,11792.3,77305.06,PAID,CASH,2026-04-24,INR,INDIA CENTRAL,5045,ONLINE,etl_user
INV-1011206,NUM-2011206,1178,2025-06-19,2025-07-19,178267.06,,0.0,32088.07,210355.13,REFUNDED,CASH,2025-07-20,INR,INDIA SOUTH,5169,PHONE,etl_user
INV-1011207,NUM-2011207,2022,2026-03-12,2026-05-11,153295.96,HOLI142,32986.58,21655.69,141965.07,PAID,IMPS,2026-03-17,INR,INDIA WEST,5054,MOBILE_APP,etl_user
INV-1011208,NUM-2011208,2792,2024-02-09,2024-03-10,177370.5,WEEKEND329,20478.89,28240.49,185132.1,PAID,RTGS,2024-02-23,INR,INDIA SOUTH,5015,PHONE,etl_user
INV-1011209,NUM-2011209,2317,2024-03-20,2024-05-04,25152.61,,0.0,4527.47,29680.08,PAID,CHEQUE,2024-04-08,INR,INDIA EAST,5023,MOBILE_APP,etl_user
INV-1011210,NUM-2011210,1446,2025-04-26,2025-05-26,105768.16,,0.0,19038.27,124806.43,PAID,RTGS,2025-04-27,INR,INDIA NORTH EAST,5052,B2B,etl_user
INV-1011211,NUM-2011211,2924,2024-12-01,2025-01-15,11265.98,,0.0,2027.88,13293.86,PENDING,NEFT,,INR,INDIA NORTH,5180,ONLINE,etl_user
INV-1011212,NUM-2011212,2413,2025-07-15,2025-08-29,130017.1,,0.0,23403.08,153420.18,PAID,IMPS,2025-07-25,INR,INDIA CENTRAL,5129,MOBILE_APP,etl_user
INV-1011213,NUM-2011213,1858,2025-11-11,2025-11-26,52014.46,,0.0,9362.6,61377.06,OVERDUE,NEFT,,INR,INDIA NORTH,5004,MOBILE_APP,etl_user
INV-1011214,NUM-2011214,1434,2024-01-17,2024-02-01,66442.63,MEGA643,14715.05,9310.96,61038.54,PAID,DEMAND_DRAFT,2024-02-19,INR,INDIA NORTH,5118,IN_STORE,etl_user
INV-1011215,NUM-2011215,2194,2026-02-14,2026-03-01,116669.58,EOSS804,21466.34,17136.58,112339.82,PAID,NEFT,2026-03-23,INR,INDIA WEST,5053,IN_STORE,etl_user
INV-1011216,NUM-2011216,1050,2024-11-25,2025-01-24,151042.7,EOSS763,36010.04,20705.88,135738.54,PAID,NEFT,2024-12-22,INR,INDIA NORTH EAST,5109,B2B,etl_user
INV-1011217,NUM-2011217,1034,2025-04-17,2025-06-01,136307.47,MEGA283,13519.16,22101.9,144890.21,OVERDUE,CASH,,INR,INDIA NORTH,5142,MOBILE_APP,etl_user
INV-1011218,NUM-2011218,1276,2025-11-30,2026-01-29,229646.79,EOSS204,46513.02,32964.08,216097.85,PENDING,NEFT,,INR,INDIA EAST,5033,PHONE,etl_user
INV-1011219,NUM-2011219,2945,2024-04-27,2024-05-27,100162.75,,0.0,18029.29,118192.04,PAID,CASH,2024-05-24,INR,INDIA NORTH,5105,IN_STORE,etl_user
INV-1011220,NUM-2011220,2788,2026-02-07,2026-02-22,210918.81,,0.0,37965.39,248884.2,PAID,DEMAND_DRAFT,2026-03-13,INR,INDIA NORTH,5153,PHONE,etl_user
INV-1011221,NUM-2011221,1819,2025-10-05,2025-11-04,203562.18,PRIME865,20892.34,32880.57,215550.41,PAID,DEMAND_DRAFT,2025-11-02,INR,INDIA SOUTH,5030,PHONE,etl_user
INV-1011222,NUM-2011222,2083,2025-02-03,2025-04-04,183193.13,,0.0,32974.76,216167.89,PAID,NEFT,2025-02-05,INR,INDIA CENTRAL,5098,B2B,etl_user
INV-1011223,NUM-2011223,1635,2024-10-08,2024-11-07,137105.26,,0.0,24678.95,161784.21,PAID,CASH,2024-11-10,INR,INDIA CENTRAL,5046,ONLINE,etl_user
INV-1011224,NUM-2011224,2319,2026-01-02,2026-02-01,167012.28,,0.0,30062.21,197074.49,PENDING,DEMAND_DRAFT,,INR,INDIA SOUTH,5081,PHONE,etl_user
INV-1011225,NUM-2011225,2928,2024-10-19,2024-12-18,35119.86,,0.0,6321.57,41441.43,PAID,NEFT,2024-11-26,INR,INDIA SOUTH,5049,IN_STORE,etl_user
INV-1011226,NUM-2011226,1730,2024-04-13,2024-06-12,228885.81,EOSS461,14693.18,38554.67,252747.3,PENDING,CREDIT_CARD,,INR,INDIA EAST,5127,B2B,etl_user
INV-1011227,NUM-2011227,1927,2024-01-18,2024-03-03,245317.96,,0.0,44157.23,289475.19,PAID,CHEQUE,2024-02-07,INR,INDIA SOUTH,5193,IN_STORE,etl_user
INV-1011228,NUM-2011228,2219,2024-04-09,2024-06-08,129308.24,,0.0,23275.48,152583.72,PENDING,RTGS,,INR,INDIA NORTH EAST,5107,IN_STORE,etl_user
INV-1011229,NUM-2011229,1496,2025-03-13,2025-03-28,184919.88,EOSS204,24267.82,28917.37,189569.43,PAID,CREDIT_CARD,2025-03-28,INR,INDIA NORTH EAST,5078,ONLINE,etl_user
INV-1011230,NUM-2011230,1163,2024-07-05,2024-09-03,191698.98,,0.0,34505.82,226204.8,PAID,NEFT,2024-08-13,INR,INDIA NORTH,5114,ONLINE,etl_user
INV-1011231,NUM-2011231,1173,2024-11-18,2024-12-18,202155.87,WEEKEND396,27395.06,31456.95,206217.76,PAID,RTGS,2024-11-27,INR,INDIA WEST,5002,ONLINE,etl_user
INV-1011232,NUM-2011232,1201,2025-10-19,2025-11-03,235206.99,,0.0,42337.26,277544.25,PAID,CHEQUE,2025-12-02,INR,INDIA NORTH,5056,MOBILE_APP,etl_user
INV-1011233,NUM-2011233,1360,2024-04-20,2024-06-19,127410.4,,0.0,22933.87,150344.27,CANCELLED,CREDIT_CARD,,INR,INDIA WEST,5067,MOBILE_APP,etl_user
INV-1011234,NUM-2011234,1387,2026-01-28,2026-03-14,23922.47,FREEDOM453,5352.02,3342.68,21913.13,PENDING,DEMAND_DRAFT,,INR,INDIA EXPORTS,5029,PHONE,etl_user
INV-1011235,NUM-2011235,2957,2025-10-19,2025-11-18,44309.09,,0.0,7975.64,52284.73,PAID,CASH,2025-11-28,INR,INDIA EAST,5070,B2B,etl_user
INV-1011236,NUM-2011236,1166,2026-01-18,2026-03-19,3797.13,,0.0,683.48,4480.61,CANCELLED,IMPS,,INR,INDIA WEST,5035,MOBILE_APP,etl_user
INV-1011237,NUM-2011237,1061,2024-02-02,2024-04-02,238411.23,,0.0,42914.02,281325.25,CANCELLED,IMPS,,INR,INDIA SOUTH,5081,PHONE,etl_user
INV-1011238,NUM-2011238,2659,2026-03-07,2026-04-21,52580.95,,0.0,9464.57,62045.52,OVERDUE,RTGS,,INR,INDIA NORTH,5152,IN_STORE,etl_user
INV-1011239,NUM-2011239,1073,2025-06-23,2025-07-23,192286.6,REPUBLIC633,38857.08,27617.31,181046.83,PAID,CHEQUE,2025-07-20,INR,INDIA WEST,5037,IN_STORE,etl_user
INV-1011240,NUM-2011240,2331,2025-09-01,2025-10-31,132971.99,REPUBLIC428,28809.87,18749.18,122911.3,PAID,CHEQUE,2025-09-10,INR,INDIA SOUTH,5041,B2B,etl_user
INV-1011241,NUM-2011241,2565,2025-02-23,2025-03-25,43233.69,,0.0,7782.06,51015.75,PAID,CREDIT_CARD,2025-03-17,INR,INDIA EXPORTS,5101,B2B,etl_user
INV-1011242,NUM-2011242,1849,2025-09-19,2025-11-18,103227.78,,0.0,18581.0,121808.78,PAID,UPI,2025-11-02,INR,INDIA EAST,5051,IN_STORE,etl_user
INV-1011243,NUM-2011243,1532,2024-05-08,2024-06-07,129662.28,,0.0,23339.21,153001.49,OVERDUE,DEMAND_DRAFT,,INR,INDIA NORTH,5180,MOBILE_APP,etl_user
INV-1011244,NUM-2011244,2872,2024-06-07,2024-07-22,25301.69,,0.0,4554.3,29855.99,PAID,CREDIT_CARD,2024-07-16,INR,INDIA SOUTH,5009,PHONE,etl_user
INV-1011245,NUM-2011245,1175,2024-06-15,2024-07-15,197297.55,DIWALI192,42738.88,27820.56,182379.23,PENDING,DEMAND_DRAFT,,INR,INDIA NORTH,5135,B2B,etl_user
INV-1011246,NUM-2011246,2829,2025-12-19,2026-02-17,208251.41,,0.0,37485.25,245736.66,PAID,NEFT,2026-01-16,INR,INDIA WEST,5054,PHONE,etl_user
INV-1011247,NUM-2011247,1967,2026-04-18,2026-06-02,75495.4,WEEKEND456,12257.65,11382.79,74620.54,PAID,UPI,2026-04-30,INR,INDIA NORTH,5036,PHONE,etl_user
INV-1011248,NUM-2011248,1713,2024-08-15,2024-08-30,190759.64,,0.0,34336.74,225096.38,PAID,NEFT,2024-09-25,INR,INDIA SOUTH,5047,IN_STORE,etl_user
INV-1011249,NUM-2011249,2245,2025-10-11,2025-11-25,2807.34,,0.0,505.32,3312.66,PENDING,DEMAND_DRAFT,,INR,INDIA WEST,5113,ONLINE,etl_user
INV-1011250,NUM-2011250,2534,2024-07-27,2024-08-11,170783.15,,0.0,30740.97,201524.12,PENDING,RTGS,,INR,INDIA WEST,5136,IN_STORE,etl_user
INV-1011251,NUM-2011251,1261,2025-01-06,2025-01-21,73099.47,,0.0,13157.9,86257.37,PAID,DEMAND_DRAFT,2025-02-11,INR,INDIA SOUTH,5040,MOBILE_APP,etl_user
INV-1011252,NUM-2011252,1749,2025-11-29,2026-01-13,249945.3,,0.0,44990.15,294935.45,PAID,DEMAND_DRAFT,2026-01-01,INR,INDIA WEST,5076,ONLINE,etl_user
INV-1011253,NUM-2011253,2989,2024-11-25,2025-01-24,57765.82,,0.0,10397.85,68163.67,PAID,CHEQUE,2025-01-04,INR,INDIA SOUTH,5030,ONLINE,etl_user
INV-1011254,NUM-2011254,1679,2024-12-03,2025-01-02,89516.23,,0.0,16112.92,105629.15,PENDING,UPI,,INR,INDIA NORTH,5056,IN_STORE,etl_user
INV-1011255,NUM-2011255,1174,2025-06-19,2025-08-03,15458.46,,0.0,2782.52,18240.98,PAID,NEFT,2025-07-04,INR,INDIA CENTRAL,5110,IN_STORE,etl_user
INV-1011256,NUM-2011256,1511,2024-07-10,2024-08-24,165137.73,FREEDOM377,15847.69,26872.21,176162.25,OVERDUE,NEFT,,INR,INDIA NORTH,5177,ONLINE,etl_user
INV-1011257,NUM-2011257,2033,2026-04-09,2026-05-24,205773.96,,0.0,37039.31,242813.27,PAID,DEMAND_DRAFT,2026-04-30,INR,INDIA SOUTH,5082,B2B,etl_user
INV-1011258,NUM-2011258,2641,2024-10-04,2024-11-18,164501.81,,0.0,29610.33,194112.14,PAID,DEMAND_DRAFT,2024-10-28,INR,INDIA SOUTH,5145,B2B,etl_user
INV-1011259,NUM-2011259,2534,2024-09-11,2024-11-10,4737.75,,0.0,852.79,5590.54,PAID,DEMAND_DRAFT,2024-10-18,INR,INDIA SOUTH,5137,MOBILE_APP,etl_user
INV-1011260,NUM-2011260,2740,2025-11-17,2025-12-17,144439.01,,0.0,25999.02,170438.03,PAID,UPI,2025-12-19,INR,INDIA EAST,5100,PHONE,etl_user
INV-1011261,NUM-2011261,2651,2024-06-21,2024-08-20,220764.29,,0.0,39737.57,260501.86,PENDING,CHEQUE,,INR,INDIA CENTRAL,5071,ONLINE,etl_user
INV-1011262,NUM-2011262,1645,2024-01-10,2024-03-10,240110.54,,0.0,43219.9,283330.44,PAID,NEFT,2024-01-20,INR,INDIA WEST,5115,PHONE,etl_user
INV-1011263,NUM-2011263,1249,2025-03-29,2025-04-28,84743.75,,0.0,15253.88,99997.63,PENDING,RTGS,,INR,INDIA CENTRAL,5045,ONLINE,etl_user
INV-1011264,NUM-2011264,2356,2024-11-10,2025-01-09,239280.82,WEEKEND396,52001.49,33710.28,220989.61,PAID,NEFT,2024-12-03,INR,INDIA NORTH EAST,5167,PHONE,etl_user
INV-1011265,NUM-2011265,2642,2025-05-22,2025-06-06,90091.3,,0.0,16216.43,106307.73,OVERDUE,CREDIT_CARD,,INR,INDIA EAST,5131,IN_STORE,etl_user
INV-1011266,NUM-2011266,1235,2025-05-28,2025-06-27,91971.82,PRIME865,13577.65,14110.95,92505.12,PAID,NEFT,2025-06-23,INR,INDIA NORTH,5097,ONLINE,etl_user
INV-1011267,NUM-2011267,2762,2024-02-21,2024-04-06,199257.24,,0.0,35866.3,235123.54,PAID,RTGS,2024-03-16,INR,INDIA NORTH,5175,ONLINE,etl_user
INV-1011268,NUM-2011268,2743,2025-05-16,2025-06-15,165091.94,,0.0,29716.55,194808.49,PAID,NEFT,2025-06-18,INR,INDIA WEST,5053,B2B,etl_user
INV-1011269,NUM-2011269,1152,2025-09-02,2025-10-17,228408.85,,0.0,41113.59,269522.44,OVERDUE,RTGS,,INR,INDIA EAST,5108,IN_STORE,etl_user
INV-1011270,NUM-2011270,2583,2024-12-08,2025-02-06,150228.32,HOLI735,15051.79,24331.78,159508.31,PAID,CHEQUE,2025-01-06,INR,INDIA EAST,5019,PHONE,etl_user
INV-1011271,NUM-2011271,1629,2024-09-24,2024-10-09,221172.23,,0.0,39811.0,260983.23,PAID,NEFT,2024-10-22,INR,INDIA SOUTH,5086,MOBILE_APP,etl_user
INV-1011272,NUM-2011272,2886,2025-03-18,2025-05-02,52726.65,,0.0,9490.8,62217.45,PAID,CREDIT_CARD,2025-04-21,INR,INDIA NORTH,5152,ONLINE,etl_user
INV-1011273,NUM-2011273,1787,2025-10-07,2025-12-06,188862.09,,0.0,33995.18,222857.27,PAID,DEMAND_DRAFT,2025-10-26,INR,INDIA SOUTH,5185,IN_STORE,etl_user
INV-1011274,NUM-2011274,2733,2024-04-18,2024-05-18,121833.15,,0.0,21929.97,143763.12,PAID,IMPS,2024-05-25,INR,INDIA SOUTH,5082,IN_STORE,etl_user
INV-1011275,NUM-2011275,1577,2025-03-31,2025-04-15,198762.94,RAKHI452,25511.3,31185.3,204436.94,PAID,CREDIT_CARD,2025-05-08,INR,INDIA CENTRAL,5165,PHONE,etl_user
INV-1011276,NUM-2011276,1966,2025-10-09,2025-12-08,109326.98,,0.0,19678.86,129005.84,PAID,IMPS,2025-11-19,INR,INDIA CENTRAL,5129,PHONE,etl_user
INV-1011277,NUM-2011277,2608,2025-12-01,2025-12-31,75252.35,,0.0,13545.42,88797.77,PENDING,CHEQUE,,INR,INDIA WEST,5094,ONLINE,etl_user
INV-1011278,NUM-2011278,2350,2024-10-22,2024-12-06,6200.61,,0.0,1116.11,7316.72,PAID,CHEQUE,2024-11-12,INR,INDIA SOUTH,5188,IN_STORE,etl_user
INV-1011279,NUM-2011279,2244,2025-05-25,2025-07-09,176067.8,,0.0,31692.2,207760.0,PAID,NEFT,2025-07-09,INR,INDIA NORTH EAST,5061,MOBILE_APP,etl_user
INV-1011280,NUM-2011280,1342,2025-03-12,2025-05-11,12090.75,REPUBLIC353,2854.26,1662.57,10899.06,OVERDUE,DEMAND_DRAFT,,INR,INDIA NORTH,5152,MOBILE_APP,etl_user
INV-1011281,NUM-2011281,2748,2024-06-15,2024-06-30,226792.12,,0.0,40822.58,267614.7,PAID,DEMAND_DRAFT,2024-06-24,INR,INDIA WEST,5063,MOBILE_APP,etl_user
INV-1011282,NUM-2011282,2629,2025-08-05,2025-10-04,17332.93,,0.0,3119.93,20452.86,PAID,CHEQUE,2025-09-04,INR,INDIA CENTRAL,5110,MOBILE_APP,etl_user
INV-1011283,NUM-2011283,1258,2025-04-29,2025-05-14,247797.99,,0.0,44603.64,292401.63,PENDING,CHEQUE,,INR,INDIA NORTH,5128,MOBILE_APP,etl_user
INV-1011284,NUM-2011284,1016,2024-04-04,2024-05-04,27316.49,RAKHI452,1418.22,4661.69,30559.96,PAID,CASH,2024-04-05,INR,INDIA EXPORTS,5018,B2B,etl_user
INV-1011285,NUM-2011285,1117,2026-02-21,2026-03-08,96544.6,,0.0,17378.03,113922.63,PAID,RTGS,2026-03-14,INR,INDIA NORTH,5058,B2B,etl_user
INV-1011286,NUM-2011286,1921,2024-04-03,2024-04-18,106270.19,PRIME546,19769.11,15570.19,102071.27,CANCELLED,UPI,,INR,INDIA WEST,5126,B2B,etl_user
INV-1011287,NUM-2011287,2106,2025-06-29,2025-07-14,174327.39,,0.0,31378.93,205706.32,PENDING,NEFT,,INR,INDIA NORTH,5003,PHONE,etl_user
INV-1011288,NUM-2011288,1941,2024-04-06,2024-04-21,105061.58,MEGA283,25697.04,14285.62,93650.16,PAID,IMPS,2024-04-27,INR,INDIA EXPORTS,5101,PHONE,etl_user
INV-1011289,NUM-2011289,2826,2025-12-10,2026-01-24,154772.51,DIWALI981,22159.56,23870.33,156483.28,CANCELLED,NEFT,,INR,INDIA NORTH EAST,5007,PHONE,etl_user
INV-1011290,NUM-2011290,1813,2024-07-24,2024-09-22,245331.78,FREEDOM144,40688.3,36835.83,241479.31,PAID,RTGS,2024-09-04,INR,INDIA CENTRAL,5045,MOBILE_APP,etl_user
INV-1011291,NUM-2011291,1767,2025-06-01,2025-06-16,243096.13,,0.0,43757.3,286853.43,PAID,NEFT,2025-06-12,INR,INDIA SOUTH,5188,B2B,etl_user
INV-1011292,NUM-2011292,1856,2025-07-19,2025-09-17,20577.89,,0.0,3704.02,24281.91,PAID,RTGS,2025-08-11,INR,INDIA WEST,5138,IN_STORE,etl_user
INV-1011293,NUM-2011293,1301,2026-04-01,2026-05-31,60574.74,,0.0,10903.45,71478.19,PAID,UPI,2026-05-10,INR,INDIA NORTH,5152,IN_STORE,etl_user
INV-1011294,NUM-2011294,1094,2025-01-15,2025-03-01,81121.02,,0.0,14601.78,95722.8,PAID,NEFT,2025-01-29,INR,INDIA NORTH,5148,B2B,etl_user
INV-1011295,NUM-2011295,1314,2024-05-02,2024-06-01,84254.01,,0.0,15165.72,99419.73,PENDING,NEFT,,INR,INDIA EXPORTS,5039,PHONE,etl_user
INV-1011296,NUM-2011296,1608,2026-01-17,2026-02-01,53343.44,,0.0,9601.82,62945.26,PAID,DEMAND_DRAFT,2026-03-03,INR,INDIA NORTH,5148,IN_STORE,etl_user
INV-1011297,NUM-2011297,1688,2025-06-07,2025-07-22,238647.18,,0.0,42956.49,281603.67,PAID,UPI,2025-07-16,INR,INDIA NORTH EAST,5016,B2B,etl_user
INV-1011298,NUM-2011298,1873,2025-04-18,2025-05-18,68038.27,,0.0,12246.89,80285.16,PAID,IMPS,2025-05-01,INR,INDIA CENTRAL,5133,MOBILE_APP,etl_user
INV-1011299,NUM-2011299,2673,2026-01-20,2026-03-06,20048.03,,0.0,3608.65,23656.68,PAID,IMPS,2026-03-05,INR,INDIA NORTH EAST,5166,B2B,etl_user
INV-1011300,NUM-2011300,1976,2025-02-23,2025-04-24,57152.35,,0.0,10287.42,67439.77,OVERDUE,IMPS,,INR,INDIA EXPORTS,5150,PHONE,etl_user
INV-1011301,NUM-2011301,1362,2025-11-24,2025-12-09,121579.72,,0.0,21884.35,143464.07,PENDING,CHEQUE,,INR,INDIA EAST,5108,PHONE,etl_user
INV-1011302,NUM-2011302,1510,2024-07-31,2024-09-29,248469.83,REPUBLIC353,35795.41,38281.4,250955.82,PAID,RTGS,2024-08-07,INR,INDIA EXPORTS,5031,ONLINE,etl_user
INV-1011303,NUM-2011303,1400,2025-12-29,2026-01-13,56359.38,,0.0,10144.69,66504.07,PAID,CHEQUE,2026-01-07,INR,INDIA EAST,5001,ONLINE,etl_user
INV-1011304,NUM-2011304,1340,2024-02-29,2024-04-29,172345.17,,0.0,31022.13,203367.3,PAID,CHEQUE,2024-03-04,INR,INDIA EAST,5023,IN_STORE,etl_user
INV-1011305,NUM-2011305,1833,2025-04-12,2025-06-11,215675.52,,0.0,38821.59,254497.11,PAID,CHEQUE,2025-04-27,INR,INDIA NORTH,5163,IN_STORE,etl_user
INV-1011306,NUM-2011306,2548,2026-01-02,2026-02-16,217365.79,,0.0,39125.84,256491.63,PAID,CREDIT_CARD,2026-01-23,INR,INDIA NORTH,5099,ONLINE,etl_user
INV-1011307,NUM-2011307,1913,2025-10-06,2025-12-05,41339.78,,0.0,7441.16,48780.94,PAID,IMPS,2025-10-18,INR,INDIA NORTH,5182,PHONE,etl_user
INV-1011308,NUM-2011308,2162,2024-11-21,2025-01-05,106330.83,,0.0,19139.55,125470.38,PAID,NEFT,2024-11-26,INR,INDIA WEST,5013,MOBILE_APP,etl_user
INV-1011309,NUM-2011309,2877,2025-01-11,2025-03-12,18588.04,,0.0,3345.85,21933.89,PAID,UPI,2025-01-31,INR,INDIA SOUTH,5119,B2B,etl_user
INV-1011310,NUM-2011310,1013,2025-12-07,2026-02-05,49082.88,,0.0,8834.92,57917.8,PAID,CASH,2026-01-14,INR,INDIA NORTH,5154,PHONE,etl_user
INV-1011311,NUM-2011311,1948,2025-12-07,2026-01-06,194058.93,RAKHI452,46165.22,26620.87,174514.58,CANCELLED,IMPS,,INR,INDIA NORTH,5181,B2B,etl_user
INV-1011312,NUM-2011312,2521,2024-01-19,2024-03-19,184424.16,,0.0,33196.35,217620.51,OVERDUE,CREDIT_CARD,,INR,INDIA NORTH,5055,MOBILE_APP,etl_user
INV-1011313,NUM-2011313,1831,2025-06-15,2025-07-15,105277.53,,0.0,18949.96,124227.49,PAID,UPI,2025-06-26,INR,INDIA WEST,5079,PHONE,etl_user
INV-1011314,NUM-2011314,1098,2025-06-17,2025-08-16,144765.11,HOLI415,19917.13,22472.64,147320.62,PENDING,CREDIT_CARD,,INR,INDIA NORTH,5048,IN_STORE,etl_user
INV-1011315,NUM-2011315,2632,2024-10-08,2024-10-23,8099.41,,0.0,1457.89,9557.3,PAID,RTGS,2024-10-10,INR,INDIA SOUTH,5091,MOBILE_APP,etl_user
INV-1011316,NUM-2011316,2774,2024-09-19,2024-11-18,112299.34,FREEDOM642,11956.91,18061.64,118404.07,PAID,CREDIT_CARD,2024-11-02,INR,INDIA NORTH,5173,PHONE,etl_user
INV-1011317,NUM-2011317,2897,2025-07-24,2025-09-07,243122.9,,0.0,43762.12,286885.02,PAID,UPI,2025-09-01,INR,INDIA CENTRAL,5046,B2B,etl_user
INV-1011318,NUM-2011318,1372,2025-05-01,2025-06-15,93790.61,,0.0,16882.31,110672.92,PENDING,NEFT,,INR,INDIA NORTH,5027,B2B,etl_user
INV-1011319,NUM-2011319,1048,2024-11-01,2024-11-16,179582.08,,0.0,32324.77,211906.85,PENDING,CHEQUE,,INR,INDIA NORTH,5182,IN_STORE,etl_user
INV-1011320,NUM-2011320,2934,2024-06-29,2024-07-14,94811.13,,0.0,17066.0,111877.13,REFUNDED,UPI,2024-08-11,INR,INDIA WEST,5063,ONLINE,etl_user
